date,region,cfr,contacts_followed,contacts_healthy,contacts_ill,contacts_not_seen,cum_completed_contacts,cum_confirmed,cum_contacts,cum_noncase,cum_probable,cum_suspected,death_confirmed,death_probable,death_suspected,etc_cum_admission,etc_cum_deaths,etc_cum_discharges,etc_currently_admitted,etc_new_admission,etc_new_deaths,etc_new_discharges,negative_corpse,new_completed_contacts,new_confirmed,new_contacts,new_negative,new_noncase,new_positive,new_probable,new_samples,new_suspected,pending,percent_seen,population,positive_corpse,repeat_samples,total_lab_samples,$deaths,$new_cases
2014-09-03,pujehun,12.5,64,64,0,0,124,8,208,3,0,1,1,0,0,,,,,,,,,0,1,0,,0,,0,,0,,1.0,335574,,,,1.0,1.0
2014-09-03,tonkolili,10.5,351,350,1,0,98,19,449,19,0,1,2,0,0,,,,,,,,,82,2,33,,0,,0,,0,,1.0,434937,,,,2.0,2.0
2014-09-03,western area rural,5.9,150,150,0,0,0,34,150,21,0,2,2,0,0,,,,,,,,,0,1,1,,1,,0,,0,,1.0,263619,,,,2.0,1.0
2014-09-03,western area urban,3.3,329,329,0,0,385,61,714,104,1,5,2,1,1,,,,,,,,,28,3,34,,8,,0,,0,,1.0,1040888,,,,2.0,3.0
2014-08-19,bo,7.7,212,208,0,4,120,26,332,70,1,0,2,0,0,,,,,,,,,0,2,10,,7,,0,,0,,0.98,654142,,,,2.0,2.0
2014-08-19,bombali,10,206,198,0,8,36,10,242,15,1,1,1,0,0,,,,,,,,,0,0,3,,0,,0,,0,,0.96,494139,,,,1.0,0.0
2014-08-19,bonthe,0.0,0.0,0.0,0.0,0.0,26.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,168729.0,,,,0.0,0.0
2014-08-19,kailahun,43,358,358,0,0,885,409,1156,214,32,14,176,32,2,359,133,157,59,2,3,3,,140,3,11,,2,,0,,0,,1.0,465048,,,,176.0,3.0
2014-08-19,kambia,0.0,12.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,341690.0,,,,0.0,0.0
2014-08-19,kenema,46.7,511,470,0,41,953,285,1498,347,0,17,133,0,1,289,176,68,30,7,3,2,,0,2,21,,6,,0,,15,,0.92,653013,,,,133.0,2.0
2014-08-19,koinadugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,335471.0,,,,0.0,0.0
2014-08-19,kono,0.0,0.0,0.0,0.0,0.0,38.0,1.0,38.0,16.0,1.0,33.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,325003.0,,,,0.0,0.0
2014-08-19,moyamba,50,121,121,0,0,9,8,121,13,1,0,4,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,278119,,,,4.0,0.0
2014-08-19,port loko,3.2,584,562,14,18,47,31,631,13,3,0,1,1,1,,,,,,,,,17,0,60,,0,,3,,0,,0.99,557978,,,,1.0,0.0
2014-08-19,pujehun,0,14,14,0,0,56,3,71,2,0,1,0,0,0,,,,,,,,,33,0,0,,0,,0,,1,,1.0,335574,,,,0.0,0.0
2014-08-19,tonkolili,0.0,8.0,8.0,0.0,0.0,11.0,2.0,19.0,10.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,434937.0,,,,1.0,0.0
2014-08-19,western area rural,0,41,41,0,0,0,5,41,12,0,0,0,0,0,,,,,,,,,0,0,0,,1,,0,,0,,1.0,263619,,,,0.0,0.0
2014-08-19,western area urban,9.1,367,367,0,0,132,22,499,72,1,0,2,1,1,,,,,,,,,0,2,0,,2,,0,,0,,1.0,1040888,,,,2.0,2.0
2014-08-18,bo,8.3,212,210,1,1,110,24,322,62,1,1,2,0,0,,,,,,,,,0,0,56,,0,,0,,1,,0.99,"654,142",,,,2.0,0.0
2014-08-18,bombali,14.3,203,195,0,8,36,7,239,11,5,1,1,0,0,,,,,,,,,5,0,3,,0,,4,,3,,0.96,"494,139",,,,1.0,0.0
2014-08-18,bonthe,0,0,0,0,0,26,1,26,0,0,0,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,,"168,729",,,,0.0,0.0
2014-08-18,kailahun,42.6,374,372,4,2,871,406,1145,212,32,14,173,32,2,357,130,154,48,2,6,0,,37,5,0,,0,,0,,14,,1.0,"465,048",,,,173.0,5.0
2014-08-18,kambia,0,12,0,0,0,0,1,12,1,0,0,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,,"341,690",,,,0.0,0.0
2014-08-18,kenema,46.4,553,508,1,44,957,280,1477,324,7,15,130,0,1,282,173,66,33,0,1,1,,43,0,0,,0,,7,,14,,0.92,"653,013",,,,130.0,0.0
2014-08-18,koinadugu,0,0,0,0,0,0,0,0,17,0,0,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,,"335,471",,,,0.0,0.0
2014-08-18,kono,0,0,0,0,0,38,1,38,16,1,33,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,,"325,003",,,,0.0,0.0
2014-08-18,moyamba,50,121,121,0,0,9,6,121,12,2,2,3,0,0,,,,,,,,,0,0,29,,0,,2,,2,,1.0,"278,119",,,,3.0,0.0
2014-08-18,port loko,3.6,571,550,10,11,30,28,571,12,3,3,1,1,1,,,,,,,,,23,0,78,,0,,2,,3,,0.98,"557,978",,,,1.0,0.0
2014-08-18,pujehun,0,48,48,0,0,23,3,71,2,0,0,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,"335,574",,,,0.0,0.0
2014-08-18,tonkolili,0,8,8,0,0,11,2,19,10,0,0,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,"434,937",,,,0.0,0.0
2014-08-18,western area rural,0,41,41,0,0,0,4,41,9,0,3,0,0,0,,,,,,,,,0,0,5,,0,,0,,3,,1.0,"263,619",,,,0.0,0.0
2014-08-18,western area urban,10,367,367,0,0,132,20,499,70,1,0,2,1,1,,,,,,,,,0,0,3,,0,,0,,0,,1.0,"1,040,888",,,,2.0,0.0
2014-11-02,bo,33.0,339.0,338.0,1.0,0.0,710.0,177.0,1079.0,218.0,1.0,71.0,59.0,43.0,8.0,164.0,35.0,61.0,38.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,654142.0,0.0,,,59.0,0.0
2014-11-02,bombali,25.0,944.0,929.0,11.0,4.0,1681.0,588.0,2625.0,363.0,6.0,82.0,144.0,19.0,22.0,,,,,,,,1.0,0.0,7.0,0.0,,1.0,,0.0,,0.0,,0.98,494139.0,2.0,,,144.0,7.0
2014-11-02,bonthe,50.0,20.0,20.0,0.0,0.0,105.0,2.0,125.0,2.0,0.0,3.0,1.0,1.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,168729.0,0.0,,,1.0,0.0
2014-11-02,kailahun,41.0,308.0,308.0,0.0,0.0,2166.0,555.0,2474.0,311.0,32.0,18.0,226.0,35.0,4.0,950.0,248.0,233.0,50.0,0.0,1.0,2.0,0.0,14.0,1.0,0.0,,3.0,,0.0,,0.0,,1.0,465048.0,0.0,,,226.0,1.0
2014-11-02,kambia,24.0,375.0,369.0,0.0,0.0,189.0,46.0,565.0,26.0,0.0,4.0,11.0,9.0,6.0,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,341690.0,0.0,,,11.0,0.0
2014-11-02,kenema,52.0,348.0,348.0,0.0,0.0,2702.0,493.0,3164.0,840.0,0.0,94.0,255.0,0.0,4.0,,,,,,,,7.0,15.0,0.0,0.0,,7.0,,0.0,,1.0,,0.99,653013.0,0.0,,,255.0,0.0
2014-11-02,koinadugu,30.0,100.0,100.0,0.0,0.0,8.0,23.0,108.0,48.0,32.0,9.0,7.0,32.0,0.0,,,,,,,,0.0,8.0,0.0,2.0,,0.0,,0.0,,0.0,,0.99,335471.0,0.0,,,7.0,0.0
2014-11-02,kono,47.0,306.0,288.0,6.0,0.0,321.0,38.0,614.0,87.0,1.0,61.0,18.0,19.0,2.0,,,,,,,,1.0,13.0,0.0,0.0,,2.0,,0.0,,3.0,,0.98,325003.0,0.0,,,18.0,0.0
2014-11-02,moyamba,34.0,281.0,281.0,0.0,0.0,845.0,96.0,1126.0,87.0,1.0,31.0,33.0,20.0,9.0,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,1.0,278119.0,0.0,,,33.0,0.0
2014-11-02,port loko,14.0,5595.0,5555.0,8.0,32.0,860.0,561.0,6455.0,273.0,1.0,58.0,80.0,1.0,74.0,,,,,,,,0.0,0.0,2.0,171.0,,5.0,,0.0,,0.0,,0.98,557978.0,0.0,,,80.0,2.0
2014-11-02,pujehun,57.0,157.0,157.0,0.0,0.0,939.0,28.0,1103.0,12.0,0.0,10.0,16.0,2.0,3.0,,,,,,,,0.0,0.0,0.0,126.0,,0.0,,0.0,,0.0,,1.0,335574.0,0.0,,,16.0,0.0
2014-11-02,tonkolili,24.0,1704.0,1704.0,0.0,0.0,1007.0,217.0,2711.0,100.0,4.0,41.0,52.0,21.0,4.0,,,,,,,,0.0,0.0,0.0,22.0,,0.0,,0.0,,0.0,,1.0,434937.0,0.0,,,52.0,0.0
2014-11-02,western area rural,16.0,1424.0,594.0,11.0,830.0,1741.0,536.0,3165.0,457.0,0.0,51.0,86.0,2.0,12.0,,,,,,,,3.0,1.0,16.0,29.0,,16.0,,0.0,,2.0,,0.98,263619.0,1.0,,,86.0,16.0
2014-11-02,western area urban,13.9,2236.0,1463.0,3.0,773.0,2181.0,697.0,4417.0,896.0,1.0,90.0,97.0,4.0,8.0,,,,,,,,9.0,42.0,35.0,17.0,,19.0,,0.0,,6.0,,0.98,1040888.0,13.0,,,97.0,35.0
2014-11-18,bo,,,,,,,226.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,654142.0,,,,,1.0
2014-11-18,bombali,,,,,,,713.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,494139.0,,,,,2.0
2014-11-18,bonthe,,,,,,,3.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,168729.0,,,,,0.0
2014-11-18,kailahun,,,,,,,559.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,465048.0,,,,,0.0
2014-11-18,kambia,,,,,,,57.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,341690.0,,,,,0.0
2014-11-18,kenema,,,,,,,493.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,653013.0,,,,,0.0
2014-11-18,koinadugu,,,,,,,76.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,335471.0,,,,,1.0
2014-11-18,kono,,,,,,,62.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,325003.0,,,,,0.0
2014-11-18,moyamba,,,,,,,151.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,278119.0,,,,,2.0
2014-11-18,port loko,,,,,,,738.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,557978.0,,,,,0.0
2014-11-18,pujehun,,,,,,,30.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,335574.0,,,,,2.0
2014-11-18,tonkolili,,,,,,,313.0,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,434937.0,,,,,11.0
2014-11-18,western area rural,,,,,,,724.0,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,263619.0,,,,,7.0
2014-11-18,western area urban,,,,,,,1007.0,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,1040888.0,,,,,17.0
2014-11-06,bo,33.2,213,213,0,0,911,184,1124,246,1,75,61,43,8,114,32,48,46,9,1,4,0,63,0,0,,0,,0,,0,,1.0,654142,0,,,61.0,0.0
2014-11-06,bombali,23.6,944,934,4,6,1681,632,2625,396,6,85,149,19,22,,,,,,,,2,0,6,0,,10,,0,,0,,0.98,494139,0,,,149.0,6.0
2014-11-06,bonthe,50.0,0,0,0,0,125,2,125,3,0,3,1,1,1,,,,,,,,0,20,0,0,,0,,0,,0,,1.0,168729,0,,,1.0,0.0
2014-11-06,kailahun,41.1,469,469,0,0,2184,555,2653,312,32,18,228,35,4,1006,252,257,47,15,1,6,0,2,0,108,,0,,0,,0,,1.0,465048,0,,,228.0,0.0
2014-11-06,kambia,26.0,462,457,5,0,189,50,651,30,0,10,13,9,6,,,,,,,,0,0,0,0,,0,,0,,0,,1.0,341690,0,,,13.0,0.0
2014-11-06,kenema,51.9,298,298,0,0,2761,493,3170,880,0,98,256,0,4,,,,,,,,12,19,0,0,,12,,0,,2,,0.99,653013,0,,,256.0,0.0
2014-11-06,koinadugu,27.3,247,247,0,0,8,44,255,50,32,13,12,32,0,,,,,,,,0,0,6,147,,0,,0,,1,,0.99,335471,0,,,12.0,6.0
2014-11-06,kono,42.9,382,374,8,0,359,42,735,91,1,61,18,19,2,,,,,,,,0,6,0,0,,0,,0,,0,,0.98,325003,0,,,18.0,0.0
2014-11-06,moyamba,28.0,312,312,0,0,845,118,1157,93,1,33,33,20,9,,,,,,,,0,0,0,31,,0,,0,,0,,1.0,278119,0,,,33.0,0.0
2014-11-06,port loko,15.4,6040,5982,17,41,947,565,6987,273,1,59,87,1,74,,,,,,,,0,36,2,287,,0,,0,,1,,0.98,557978,0,,,87.0,2.0
2014-11-06,pujehun,57.1,135,135,0,0,961,28,1103,13,0,10,16,2,3,,,,,,,,0,0,0,0,,1,,0,,0,,1.0,335574,0,,,16.0,0.0
2014-11-06,tonkolili,22.8,1628,1628,0,0,1177,241,2805,126,4,41,55,21,4,,,,,,,,4,0,12,0,,13,,0,,0,,1.0,434937,1,,,55.0,12.0
2014-11-06,western area rural,15.5,1780,1735,4,2,1887,563,3772,470,0,51,87,2,12,,,,,,,,0,20,5,39,,3,,0,,0,,0.98,263619,0,,,87.0,5.0
2014-11-06,western area urban,13.7,2282,1712,3,466,3522,715,5959,924,1,94,98,4,8,,,,,,,,5,166,10,101,,9,,0,,3,,0.98,1040888,2,,,98.0,10.0
2014-11-01,bo,33.3,339,330,1,8,710,177,1079,218,1,71,59,43,8,141,35,61,,,,,16,0,2,0,,18,,0,,3,,0.99,654142,1,,,59.0,2.0
2014-11-01,bombali,24.6,944,925,8,11,1681,581,2625,362,6,82,143,19,22,,,,,,,,4,0,10,0,,10,,0,,1,,0.98,494139,2,,,143.0,10.0
2014-11-01,bonthe,50.0,20,20,0,0,105,2,125,2,0,3,1,1,1,,,,,,,,0,0,0,0,,0,,0,,0,,1.0,168729,0,,,1.0,0.0
2014-11-01,kailahun,40.8,587,587,0,0,1835,554,2422,308,32,18,226,35,4,950,248,231,46,14,1,4,0,0,0,0,,1,,0,,0,,1.0,465048,0,,,226.0,0.0
2014-11-01,kambia,23.9,369,369,0,0,385,46,565,26,0,4,11,9,6,,,,,,,,1,0,7,0,,4,,0,,0,,1.0,341690,0,,,11.0,7.0
2014-11-01,kenema,51.7,325,320,0,5,2676,493,3144,833,0,93,255,0,4,,,,,,,,7,0,0,19,,8,,0,,1,,0.99,653013,0,,,255.0,0.0
2014-11-01,koinadugu,30.4,104,104,0,0,0,23,106,48,32,9,7,32,0,,,,,,,,2,0,8,48,,6,,0,,0,,1.0,335471,4,,,7.0,8.0
2014-11-01,kono,47.4,301,301,0,0,308,38,614,85,1,58,18,19,2,,,,,,,,0,0,0,0,,0,,0,,0,,1.0,325003,0,,,18.0,0.0
2014-11-01,moyamba,34.4,229,229,0,0,798,96,1027,87,1,31,33,20,9,,,,,,,,3,0,0,0,,4,,0,,1,,1.0,278119,0,,,33.0,0.0
2014-11-01,port loko,14.0,5247,5247,0,0,860,559,6150,268,1,58,78,1,74,,,,,,,,0,0,2,168,,6,,0,,1,,0.98,557978,2,,,78.0,2.0
2014-11-01,pujehun,57.1,140,140,0,0,956,28,1103,12,0,10,16,2,3,,,,,,,,0,0,0,0,,0,,0,,0,,1.0,335574,0,,,16.0,0.0
2014-11-01,tonkolili,23.5,1717,1717,0,0,1007,217,2724,100,4,41,51,21,4,,,,,,,,2,0,7,13,,5,,0,,1,,1.0,434937,1,,,51.0,7.0
2014-11-01,western area rural,16.2,1396,616,9,780,1740,520,3136,441,0,49,84,2,12,,,,,,,,10,1,10,52,,20,,0,,3,,0.98,263619,4,,,84.0,10.0
2014-11-01,western area urban,14.4,2261,1495,2,766,2139,662,4400,877,1,84,95,4,8,,,,,,,,11,121,14,17,,19,,0,,4,,0.98,1040888,8,,,95.0,14.0
2014-11-21,bo,28.9,,,,,,235.0,,410.0,1.0,96.0,68.0,43.0,8.0,,,,,,,,5.0,,6.0,,,8.0,,0.0,,0.0,,,654142.0,0.0,,,68.0,6.0
2014-11-21,bombali,23.7,,,,,,759.0,,586.0,6.0,102.0,180.0,19.0,22.0,,,,,,,,10.0,,14.0,,,24.0,,0.0,,1.0,,,494139.0,4.0,,,180.0,14.0
2014-11-21,bonthe,66.7,,,,,,3.0,,13.0,0.0,6.0,2.0,1.0,1.0,,,,,,,,6.0,,0.0,,,6.0,,0.0,,2.0,,,168729.0,0.0,,,2.0,0.0
2014-11-21,kailahun,40.6,,,,,,561.0,,321.0,32.0,18.0,228.0,35.0,4.0,,,,,,,,0.0,,2.0,,,0.0,,0.0,,0.0,,,465048.0,0.0,,,228.0,2.0
2014-11-21,kambia,30.0,,,,,,60.0,,50.0,0.0,12.0,18.0,9.0,6.0,,,,,,,,0.0,,1.0,,,0.0,,0.0,,1.0,,,341690.0,0.0,,,18.0,1.0
2014-11-21,kenema,52.8,,,,,,494.0,,1015.0,0.0,100.0,261.0,0.0,5.0,,,,,,,,11.0,,0.0,,,11.0,,0.0,,0.0,,,653013.0,0.0,,,261.0,0.0
2014-11-21,koinadugu,28.2,,,,,,78.0,,63.0,32.0,18.0,22.0,32.0,0.0,,,,,,,,0.0,,0.0,,,0.0,,0.0,,0.0,,,335471.0,0.0,,,22.0,0.0
2014-11-21,kono,37.5,,,,,,72.0,,119.0,1.0,73.0,27.0,19.0,2.0,,,,,,,,0.0,,0.0,,,0.0,,0.0,,0.0,,,325003.0,0.0,,,27.0,0.0
2014-11-21,moyamba,24.5,,,,,,155.0,,180.0,1.0,48.0,38.0,20.0,9.0,,,,,,,,2.0,,1.0,,,4.0,,0.0,,1.0,,,278119.0,0.0,,,38.0,1.0
2014-11-21,port loko,15.7,,,,,,776.0,,577.0,1.0,155.0,122.0,1.0,74.0,,,,,,,,12.0,,5.0,,,17.0,,0.0,,0.0,,,557978.0,3.0,,,122.0,5.0
2014-11-21,pujehun,53.3,,,,,,30.0,,18.0,0.0,10.0,16.0,2.0,3.0,,,,,,,,0.0,,0.0,,,0.0,,0.0,,0.0,,,335574.0,0.0,,,16.0,0.0
2014-11-21,tonkolili,21.5,,,,,,325.0,,198.0,4.0,68.0,70.0,21.0,4.0,,,,,,,,2.0,,5.0,,,3.0,,0.0,,0.0,,,434937.0,0.0,,,70.0,5.0
2014-11-21,western area rural,14.9,,,,,,751.0,,755.0,0.0,103.0,112.0,2.0,12.0,,,,,,,,4.0,,8.0,,,7.0,,0.0,,7.0,,,263619.0,1.0,,,112.0,8.0
2014-11-21,western area urban,13.2,,,,,,1056.0,,1485.0,1.0,217.0,139.0,4.0,8.0,,,,,,,,5.0,,9.0,,,12.0,,0.0,,6.0,,,1040888.0,1.0,,,139.0,9.0
2014-08-16,bo,20,156,151,1,4,110,24,266,62,1,0,2,0,0,,,,,,,,,41,0,8,,0,,0,,0,,0.97,"654,142",,,,2.0,0.0
2014-08-16,bombali,0,162,162,0,14,26,7,202,11,1,1,1,0,0,,,,,,,,,0,0,10,,0,,0,,0,,1.0,"494,139",,,,1.0,0.0
2014-08-16,bonthe,0,0,0,0,0,26,1,26,0,0,0,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,,"168,729",,,,0.0,0.0
2014-08-16,kailahun,41.6,362,358,4,0,832,401,1145,212,29,0,167,32,2,355,121,151,53,3,5,3,,14,12,19,,6,,0,,0,,0.99,"465,048",,,,167.0,12.0
2014-08-16,kambia,0,13,13,0,0,0,1,13,1,0,0,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,"341,690",,,,0.0,0.0
2014-08-16,kenema,43.7,579,530,1,49,849,277,1461,314,0,5,121,0,1,282,167,64,40,9,5,4,,31,4,15,,0,,0,,3,,0.92,"653,013",,,,121.0,4.0
2014-08-16,koinadugu,0,0,0,0,0,0,0,0,15,0,0,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,,"335,471",,,,0.0,0.0
2014-08-16,kono,0,0,0,0,0,38,1,38,16,1,33,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,,"325,003",,,,0.0,0.0
2014-08-16,moyamba,0,79,79,0,0,9,6,88,12,0,0,3,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,"278,119",,,,3.0,0.0
2014-08-16,port loko,0,488,488,0,12,7,28,500,11,1,0,1,1,1,,,,,,,,,0,0,17,,0,,0,,0,,1.0,"557,978",,,,1.0,0.0
2014-08-16,pujehun,0,46,46,0,0,11,3,71,2,0,0,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,"335,574",,,,0.0,0.0
2014-08-16,tonkolili,0,8,8,0,0,11,2,19,10,0,0,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,"434,937",,,,0.0,0.0
2014-08-16,western area rural,0,36,36,0,0,0,4,36,8,0,0,0,0,0,,,,,,,,,0,1,0,,1,,0,,0,,1.0,"263,619",,,,0.0,1.0
2014-08-16,western area urban,50,394,394,0,0,102,20,496,67,1,0,2,1,1,,,,,,,,,0,1,3,,2,,0,,0,,1.0,"1,040,888",,,,2.0,1.0
2014-08-26,bo,42.9,177,174,0,3,245,35,422,74,1,0,15,0,0,,,,,,,,,0,0,41,,0,,0,,0,,0.98,654142,,,,15.0,0.0
2014-08-26,bombali,10,340,331,6,3,77,20,417,17,1,1,2,0,0,,,,,,,,,10,0,32,,0,,0,,0,,0.99,494139,,,,2.0,0.0
2014-08-26,bonthe,0.0,0.0,0.0,0.0,0.0,26.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,168729.0,,,,0.0,0.0
2014-08-26,kailahun,40.9,213,211,2,0,1007,440,1222,236,32,14,180,35,4,389,158,175,68,8,3,0,,20,0,17,,12,,0,,0,,1.0,465048,,,,180.0,0.0
2014-08-26,kambia,0.0,12.0,0.0,0.0,0.0,0.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,341690.0,,,,0.0,0.0
2014-08-26,kenema,47.9,404,371,2,33,1202,328,1659,392,0,5,157,0,4,294,180,69,-,-,-,-,,11,2,17,,4,,0,,0,,0.92,653013,,,,157.0,2.0
2014-08-26,koinadugu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,335471.0,,,,0.0,0.0
2014-08-26,kono,0.0,0.0,0.0,0.0,0.0,38.0,1.0,53.0,18.0,1.0,33.0,0.0,0.0,1.0,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,325003.0,,,,0.0,0.0
2014-08-26,moyamba,44.4,89,89,0,0,55,9,144,16,0,0,4,0,0,,,,,,,,,38,0,0,,0,,0,,0,,1.0,278119,,,,4.0,0.0
2014-08-26,port loko,3.5,603,572,3,28,88,57,691,17,1,2,2,1,1,,,,,,,,,29,0,43,,0,,0,,0,,0.95,557978,,,,2.0,0.0
2014-08-26,pujehun,0,57,57,0,4,66,7,127,2,0,0,0,0,0,,,,,,,,,0,0,43,,0,,0,,0,,1.0,335574,,,,0.0,0.0
2014-08-26,tonkolili,0,341,340,0,1,11,13,341,13,0,1,1,0,0,,,,,,,,,0,0,139,,0,,0,,0,,0.99,434937,,,,1.0,0.0
2014-08-26,western area rural,0,86,86,0,0,0,15,86,13,0,0,0,0,0,,,,,,,,,0,0,0,,0,,0,,0,,1.0,263619,,,,0.0,0.0
2014-08-26,western area urban,5.9,406,406,0,0,140,34,546,85,1,3,2,1,1,,,,,,,,,0,4,0,,4,,0,,1,,1.0,1040888,,,,2.0,4.0
2014-10-21,bo,37.3,318,317,1,0,661,158,979,153,1,52,59,43,3,95,29,38,28,2,2,0,,0,9,29,,7,,0,,2,,1.0,654142,,,,59.0,9.0
2014-10-21,bombali,27.9,1701,1690,7,4,529,470,2230,256,1,74,131,14,18,,,,,,,,,0,4,18,,12,,0,,0,,0.98,494139,,,,131.0,4.0
2014-10-21,bonthe,50.0,20,20,0,0,105,2,125,2,0,3,1,1,1,,,,,,,,,15,0,20,,0,,0,,0,,1.0,168729,,,,1.0,0.0
2014-10-21,hastings-f/town,,,,,,,,,,,,,,,302.0,84.0,124.0,91.0,14.0,3.0,45.0,,,,,,,,,,,,,,,,,,
2014-10-21,kailahun,40.2,495,495,0,0,1768,550,2263,299,32,18,221,35,4,867,242,205,39,8,1,2,,0,1,18,,2,,0,,0,,1.0,465048,,,,221.0,1.0
2014-10-21,kambia,31.0,64,64,0,0,377,29,442,17,0,4,9,9,6,,,,,,,,,27,3,0,,3,,0,,0,,1.0,341690,,,,9.0,3.0
2014-10-21,kenema,52,333,285,0,42,2647,475,2980,725,0,71,247,0,4,,,,,,,,,6,1,35,,7,,0,,2,,0.99,653013,,,,247.0,1.0
2014-10-21,kenema (ifrc),,,,,,,,,,,,,,,130.0,55.0,36.0,30.0,4.0,2.0,0.0,,,,,,,,,,,,,,,,,,
2014-10-21,kenema (kgh),,,,,,,,,,,,,,,504.0,254.0,307.0,0.0,,,,,,,,,,,,,,,,,,,,,
2014-10-21,koinadugu,0,55,55,3,0,0,5,58,38,0,4,0,0,0,,,,,,,,,0,0,0,,2,,0,,0,,0.99,335471,,,,0.0,0.0
2014-10-21,kono,52.9,352,310,13,0,235,34,560,80,1,54,18,19,2,,,,,,,,,0,0,0,,0,,0,,0,,0.98,325003,,,,18.0,0.0
2014-10-21,moyamba,38.4,377,377,0,0,524,86,901,71,0,25,33,19,6,,,,,,,,,24,0,0,,0,,0,,0,,1.0,278119,,,,33.0,0.0
2014-10-21,port loko,14.6,4051,4007,18,26,636,480,4687,185,1,23,70,1,49,,,,,,,,,0,20,21,,15,,0,,1,,0.98,557978,,,,70.0,20.0
2014-10-21,pujehun,48.0,294,294,0,0,669,25,964,11,0,6,12,2,3,,,,,,,,,0,0,0,,1,,0,,0,,1.0,335574,,,,12.0,0.0
2014-10-21,tonkolili,26.8,1753,1753,0,0,781,157,2534,74,0,25,42,17,3,,,,,,,,,56,0,0,,0,,0,,0,,1.0,434937,,,,42.0,0.0
2014-10-21,western area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-21,western area rural,20.8,753,701,2,52,1273,370,2026,320,0,37,77,2,4,,,,,,,,,0,4,107,,2,,0,,0,,0.98,,,,,77.0,4.0
2014-10-21,western area urban,16.1,1266,1061,2,205,1550,504,2816,705,1,63,81,2,6,,,,,,,,,61,8,78,,11,,0,,0,,0.98,,,,,81.0,8.0
2014-10-01,bo,18,185,183,2,0,661,96,846,98,1,23,17,0,0,,,,,,,,,0,1,0,,2,,0,,1,,1.0,654142,,,,17.0,1.0
2014-10-01,bombali,6,841,832,7,2,319,227,1160,109,1,12,14,0,0,,,,,,,,,0,0,23,,0,,0,,0,,0.98,494139,,,,14.0,0.0
