country,date,region,$deaths,$new_cases,"case fatality rate (cfr) - 
 confirmed & probable cases",case fatality rate (cfr) - confirmed & probable cases,cfr,contacts lost to follow-up,contacts seen,"contacts who completed 21 day 
 follow-up",contacts who completed 21 day follow-up,contacts_followed,contacts_healthy,contacts_ill,contacts_not_seen,cum_completed_contacts,cum_confirmed,cum_contacts,cum_noncase,cum_probable,cum_suspected,cumulative (confirmed + probable + suspected),cumulative (confirmed + probable + suspects),cumulative admission/isolation,cumulative cases among hcw,cumulative cfr,"cumulative confirmed, probable and suspected cases",cumulative deaths among hcw,currently under follow-up,death_confirmed,death_probable,death_suspected,etc_cum_admission,etc_cum_deaths,etc_cum_discharges,etc_currently_admitted,etc_new_admission,etc_new_deaths,etc_new_discharges,fatality rate for confirmed and probables,negative_corpse,new admissions,new admits to cte so far,new case/s (confirmed),new case/s (probable),new case/s (suspected),new cases of confirmed,new cases of confirmed among health workers,new cases of probables,new cases of suspects,new contacts registered so far,new deaths registered,new deaths registered among health workers,new deaths registered today,new deaths registered today (confirmed),new deaths registered today (probables),new deaths registered today (suspects),new_completed_contacts,new_confirmed,new_contacts,new_negative,new_noncase,new_positive,new_probable,new_samples,new_suspected,newly reported cases in hcw,newly reported contacts,newly reported deaths,newly reported deaths in hcw,number of confirmed cases among health workers,number of contacts followed today,number of contacts followed yesterday,number of contacts lost to follow up,number of contacts out of the track 21 days,number of contacts out of track,number of contacts to follow today,number of death of confirmed cases among health workers,number of deaths of confirmed cases among health workers,number of deaths of probables cases among health workers,number of female confirmed cases,number of female probables cases,number of female suspects cases,number of male confirmed cases,number of male probables cases,number of male suspects cases,number of patients tested,number of probables cases among health workers,number of samples collected,number of samples collected today,number of samples under test,number of suspects cases among health workers,pending,percent_seen,population,positive_corpse,repeat_samples,specimens collected,specimens pending for testing,total case of confirmed among health workers,total case/s (confirmed),total case/s (probable),total case/s (suspected),total cases of confirmed,total cases of probables,total cases of suspects,total confirmed cases,total contacts listed,total contacts registered from start date,total death/s in confirmed cases,"total death/s in confirmed, 
 probable, suspected cases","total death/s in confirmed,  probable, suspected cases","total death/s in confirmed, probable, suspected cases",total death/s in probable cases,total death/s in suspected cases,total deaths (confirmed + probables + suspects),total deaths of confirmed,total deaths of probables,total deaths of suspects,total deaths registered among health workers,total discharges,total new cases registered so far,"total no. currently in treatment 
 units",total no. currently in treatment units,total number of admissions to cte,"total number of confirmed cases 
 of guinean nationality","total number of confirmed cases 
 of sierra leonean nationality",total number of confirmed cases of guinean nationality,total number of confirmed cases of sierra leonean nationality,total number of exits from cte,total number of female cases,total number of hospitalized cases in cte,total number of male cases,total of cured in confirmed cases in cte,total of deaths in confirmed cases in cte,total pec center today,total pec center today (confirmed),total pec center today (probables),total pec center today (suspects),total probable cases,total samples tested,total specimens tested,total suspected cases,total suspected non-class cases,total_lab_samples
lr,2014-07-07,margibi county,0.0,0.0,,66.7,,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,28.0,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,1.0,28.0,,2.0,,,2.0,0.0,0.0,,,,,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,2.0,,0.0,0.0,,
lr,2014-07-07,maryland county,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,,
lr,2014-07-07,montserrado county,1.0,1.0,,88.2,,0.0,158.0,,8.0,,,,,,,,,,,,,5.0,5.0,,,6.0,158.0,,,,,,,,,,,,,1.0,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,22.0,178.0,,15.0,,,35.0,15.0,5.0,,,,,,0.0,,,5.0,,,,0.0,0.0,,,,,,,,,,,12.0,,0.0,7.0,,
lr,2014-07-07,nimba county,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,,
lr,2014-07-07,river gee county,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,,
lr,2014-07-07,rivercess county,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,,
lr,2014-07-07,sinoe county,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,,
lr,2014-12-04,bomi county,,135.0,,,,,,,,,,,,,,,,,,,,,,,291.0,,,,,,,,,,,,,,,,,135.0,73.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lr,2014-12-04,bong county,,135.0,,,,,,,,,,,,,,,,,,,,,,,557.0,,,,,,,,,,,,,,,,,135.0,32.0,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lr,2014-12-04,gbarpolu county,,10.0,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,10.0,3.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lr,2014-12-04,grand bassa,,40.0,,,,,,,,,,,,,,,,,,,,,,,154.0,,,,,,,,,,,,,,,,,40.0,73.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lr,2014-12-04,grand cape mount,,59.0,,,,,,,,,,,,,,,,,,,,,,,147.0,,,,,,,,,,,,,,,,,59.0,43.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lr,2014-12-04,grand gedeh,,2.0,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,2.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lr,2014-12-04,grand kru,,4.0,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,4.0,18.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lr,2014-12-04,lofa county,,326.0,,,,,,,,,,,,,,,,,,,,,,,645.0,,,,,,,,,,,,,,,,,326.0,148.0,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lr,2014-12-04,margibi county,,365.0,,,,,,,,,,,,,,,,,,,,,,,1254.0,,,,,,,,,,,,,,,,,365.0,474.0,415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lr,2014-12-04,maryland county,,4.0,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,4.0,2.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lr,2014-12-04,montserrado county,,1630.0,,,,,,,,,,,,,,,,,,,,,,,4149.0,,,,,,,,,,,,,,,,,1630.0,786.0,1733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lr,2014-12-04,nimba county,,114.0,,,,,,,,,,,,,,,,,,,,,,,322.0,,,,,,,,,,,,,,,,,114.0,128.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lr,2014-12-04,river gee county,,7.0,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,7.0,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lr,2014-12-04,rivercess county,,20.0,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,20.0,12.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lr,2014-12-04,sinoe county,,16.0,,,,,,,,,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,,16.0,3.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lr,2014-11-23,bomi county,0.0,,,,,4.0,162.0,0.0,,,,,,,,,,,,,,,18.0,,285.0,14.0,166.0,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,,,,158.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,66.0,,,84.0,,
lr,2014-11-23,bong county,0.0,,,,,0.0,217.0,15.0,,,,,,,,,,,,,,,29.0,,307.0,16.0,217.0,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,,,,88.0,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,32.0,,,172.0,,
lr,2014-11-23,gbarpolu county,0.0,,,,,26.0,31.0,0.0,,,,,,,,,,,,,,,0.0,,20.0,0.0,57.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,10.0,,
lr,2014-11-23,grand bassa,0.0,,,,,5.0,63.0,0.0,,,,,,,,,,,,,,,8.0,,139.0,4.0,85.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,39.0,,
lr,2014-11-23,grand cape mount,0.0,,,,,0.0,318.0,0.0,,,,,,,,,,,,,,,8.0,,132.0,4.0,318.0,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,46.0,,
lr,2014-11-23,grand gedeh,0.0,,,,,0.0,1.0,0.0,,,,,,,,,,,,,,,1.0,,10.0,0.0,1.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,8.0,,
lr,2014-11-23,grand kru,0.0,,,,,0.0,60.0,0.0,,,,,,,,,,,,,,,0.0,,34.0,0.0,72.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,14.0,,
lr,2014-11-23,lofa county,0.0,,,,,10.0,67.0,0.0,,,,,,,,,,,,,,,22.0,,641.0,16.0,67.0,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0,,,,376.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,149.0,,,167.0,,
lr,2014-11-23,margibi county,0.0,,,,,0.0,1110.0,0.0,,,,,,,,,,,,,,,69.0,,1225.0,37.0,2082.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0,,,,536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.0,,,398.0,,
lr,2014-11-23,maryland county,0.0,,,,,0.0,27.0,0.0,,,,,,,,,,,,,,,1.0,,21.0,0.0,27.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,15.0,,
lr,2014-11-23,montserrado county,3.0,,,,,0.0,3039.0,52.0,,,,,,,,,,,,,,,172.0,,3962.0,80.0,3047.0,,,,,,,,,,,,,6.0,,,0.0,4.0,,,,,,,,,,,,,,,,,,,,,0.0,18.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590.0,,,,1597.0,,,,,,,,,,,,108.0,,,,,,,,,,,,,,,,,743.0,,,1629.0,,
lr,2014-11-23,nimba county,0.0,,,,,8.0,0.0,0.0,,,,,,,,,,,,,,,12.0,,326.0,2.0,0.0,,,,,,,,,,,,,1.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,,,,50.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,136.0,,,80.0,,
lr,2014-11-23,river gee county,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,2.0,,18.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,6.0,,
lr,2014-11-23,rivercess county,0.0,,,,,0.0,30.0,0.0,,,,,,,,,,,,,,,0.0,,44.0,0.0,30.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,9.0,,
lr,2014-11-23,sinoe county,0.0,,,,,0.0,27.0,0.0,,,,,,,,,,,,,,,1.0,,32.0,0.0,102.0,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,11.0,,
lr,2014-08-02,bomi county,0.0,,,,,0.0,37.0,,0.0,,,,,,,,,,,,,,4.0,,,4.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,7.0,46.0,,6.0,,,8.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,
lr,2014-08-02,bong county,0.0,,,,,,,,,,,,,,,,,,,,,,23.0,,,3.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,10.0,51.0,,4.0,,,11.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,27.0,,
lr,2014-08-02,gbarpolu county,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lr,2014-08-02,grand bassa,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,3.0,,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
lr,2014-08-02,grand cape mount,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,,,2.0,1.0,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,
lr,2014-08-02,grand gedeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lr,2014-08-02,lofa county,6.0,,,,,,220.0,,,,,,,,,,,,,,,28.0,15.0,,,8.0,220.0,,,,,,,,,,,,,9.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,228.0,,55.0,,,107.0,37.0,15.0,,,,,,3.0,,,28.0,,,,,11.0,,,,,,,,,,,121.0,,11.0,55.0,,
lr,2014-08-02,margibi county,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,28.0,,2.0,,,5.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,5.0,,
lr,2014-08-02,maryland county,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lr,2014-08-02,montserrado county,6.0,,,,,,435.0,,,,,,,,,,,,,,,12.0,17.0,,,20.0,529.0,,,,,,,,,,,,,2.0,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,42.0,529.0,,48.0,,,117.0,48.0,21.0,,,,,,2.0,,,12.0,,,,,,,,,,,,,,,,69.0,,7.0,17.0,,
lr,2014-08-02,nimba county,1.0,,,,,2.0,46.0,,7.0,,,,,,,,,,,,,,1.0,,,,46.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,5.0,55.0,,2.0,,,5.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,3.0,,
lr,2014-08-02,rivercess county,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
lr,2014-10-04,bomi county,0.0,0.0,,79.0,,0.0,0.0,,0.0,,,,,,,,,,,87.0,,,6.0,78.8,,5.0,449.0,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,47.0,7.0,,,,33.0,638.0,,30.0,,,68.0,33.0,5.0,,,,,,0.0,,,0.0,,,,3.0,0.0,,,,,,,,,,,47.0,,,7.0,,
lr,2014-10-04,bong county,11.0,2.0,,26.0,,0.0,217.0,,22.0,,,,,,,,,,,369.0,,,26.0,25.9,,7.0,217.0,,,,,,,,,,,,,6.0,,2.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,0.0,8.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,73.0,226.0,,,,70.0,873.0,,16.0,,,131.0,21.0,94.0,,,,,,5.0,,,22.0,,,,0.0,0.0,,,,,,,,,,,73.0,,,226.0,,
lr,2014-10-04,gbarpolu county,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,1.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,,,1.0,,
lr,2014-10-04,grand bassa,0.0,0.0,,33.0,,0.0,0.0,,0.0,,,,,,,,,,,130.0,,,3.0,32.6,,1.0,225.0,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,45.0,38.0,,,,47.0,326.0,,21.0,,,37.0,9.0,7.0,,,,,,0.0,,,9.0,,,,0.0,0.0,,,,,,,,,,,45.0,,,38.0,,
lr,2014-10-04,grand cape mount,4.0,0.0,,79.0,,1.0,0.0,,1.0,,,,,,,,,,,22.0,,,3.0,78.6,,0.0,180.0,,,,,,,,,,,,,0.0,,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,8.0,8.0,,,,6.0,180.0,,6.0,,,18.0,5.0,7.0,,,,,,0.0,,,0.0,,,,0.0,1.0,,,,,,,,,,,8.0,,,8.0,,
lr,2014-10-04,grand gedeh,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,3.0,,,0.0,66.6,,0.0,20.0,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,,,,0.0,20.0,,0.0,,,2.0,0.0,2.0,,,,,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,,,3.0,,
lr,2014-10-04,grand kru,0.0,0.0,,64.0,,0.0,0.0,,0.0,,,,,,,,,,,20.0,,,0.0,64.3,,0.0,7.0,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,8.0,6.0,,,,6.0,38.0,,5.0,,,13.0,4.0,4.0,,,,,,0.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,8.0,,,6.0,,
lr,2014-10-04,lofa county,3.0,0.0,,54.0,,0.0,0.0,,0.0,,,,,,,,,,,793.0,,,23.0,54.6,,18.0,333.0,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0,453.0,57.0,,,,285.0,710.0,,192.0,,,437.0,207.0,38.0,,,,,,0.0,,,9.0,,,,0.0,11.0,,,,,,,,,,,451.0,,,57.0,,
lr,2014-10-04,margibi county,0.0,0.0,,45.0,,0.0,0.0,,0.0,,,,,,,,,,,562.0,,,42.0,45.1,,20.0,1806.0,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,338.0,185.0,,,,39.0,2848.0,,41.0,,,250.0,128.0,81.0,,,,,,0.0,,,0.0,,,,0.0,1.0,,,,,,,,,,,338.0,,,185.0,,
